,Unnamed: 0.1,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
6230,53726,52020,MO-431,7208,8435,can you give me a ten minute timer,calendar_set,audio-1501150188-headset.flac
6231,53727,32177,MO-431,2533,2797,after this song put on metallica,play_music,audio-1501152809.flac
6232,53728,52021,MO-431,7208,8435,can you give me a ten minute timer,calendar_set,audio-1501150188.flac
6233,53729,22701,MO-431,158,140,lower the lights,iot_hue_lightdim,audio-1501152788-headset.flac
6234,53730,44268,MO-431,529,534,by switch off,iot_hue_lightoff,audio-1501152025-headset.flac
6235,53731,26885,MO-431,16838,20402,can you send the email to the new email id,email_sendemail,audio-1501152102.flac
6236,53732,9688,MO-431,12343,14679,check time of ten thousand eight hundred and eighty seven train from luni station on tuesday,transport_query,audio-1501150880.flac
6237,53733,50002,MO-431,6774,7933,set an event for friday,calendar_set,audio-1501151882.flac
6238,53734,20629,MO-431,15345,18588,please check the trending topics on twitter,social_query,audio-1501151851.flac
6239,53735,24756,MO-431,16301,19746,what is tom's phone number,email_querycontact,audio-1501150291.flac
6240,53736,24755,MO-431,16301,19746,what is tom's phone number,email_querycontact,audio-1501150291-headset.flac
6241,53737,11803,MO-431,12938,15425,seven times seven,qa_maths,audio-1501152477-headset.flac
6242,53738,52764,MO-431,7383,8636,set a meeting on the twentieth oct one thousand and thirty am,calendar_set,audio-1501151584.flac
6243,53739,52763,MO-431,7383,8636,set a meeting on the twentieth oct one thousand and thirty am,calendar_set,audio-1501151584-headset.flac
6244,53740,20824,MO-431,15398,18656,forward a complaint to mts regarding internet speed issues,social_post,audio-1501150330.flac
6245,53741,169,MO-431,10027,11888,instructions to make a meal,cooking_recipe,audio-1501152401-headset.flac
6246,53742,6442,MO-431,11560,13807,next podcast,play_podcasts,audio-1501150735-headset.flac
6247,53743,6443,MO-431,11560,13807,next podcast,play_podcasts,audio-1501150735.flac
6248,53744,2671,MO-431,10610,12623,add the item to a list,lists_createoradd,audio-1501150431-headset.flac
6249,53745,20823,MO-431,15398,18656,forward a complaint to mts regarding internet speed issues,social_post,audio-1501150330-headset.flac
6250,53746,27392,MO-431,16983,20584,do we have morgan's office's number,email_querycontact,audio-1501152493-headset.flac
6251,53747,34957,MO-431,3125,3432,what's the latest on trump's travel ban,news_query,audio-1501151359-headset.flac
6252,53748,27393,MO-431,16983,20584,do we have morgan's office's number,email_querycontact,audio-1501152493.flac
6253,53749,54441,MO-431,7793,9119,send an email to sarah about brunch today,email_sendemail,audio-1501151156-headset.flac
6254,53750,54442,MO-431,7793,9119,send an email to sarah about brunch today,email_sendemail,audio-1501151156.flac
6255,53751,41796,MO-431,4690,5267,can you play music by pink floyd,play_music,audio-1501151344.flac
6256,53752,35177,MO-431,3163,3471,what alarms have i set for tomorrow,alarm_query,audio-1501151830.flac
6257,53753,41795,MO-431,4690,5267,can you play music by pink floyd,play_music,audio-1501151344-headset.flac
6258,53754,1835,MO-431,10440,12419,any special events on my list,lists_query,audio-1501151794.flac
6259,53755,11804,MO-431,12938,15425,seven times seven,qa_maths,audio-1501152477.flac
6260,53756,49414,MO-431,6706,7832,does artificial intelligence have consciousness,general_quirky,audio-1501150810.flac
6261,53757,20628,MO-431,15345,18588,please check the trending topics on twitter,social_query,audio-1501151851-headset.flac
6262,53758,58673,MO-431,8907,10510,mention event in calendar with others,calendar_set,audio-1501152145.flac
6263,53759,7013,MO-431,11681,13942,please show me marathon nearby me,recommendation_events,audio-1501151375-headset.flac
6264,53760,6344,MO-431,11524,13752,please continue with the next podcast episode,play_podcasts,audio-1501152040.flac
6265,53761,49137,MO-431,6621,7721,latest movies in theatres,general_quirky,audio-1501151467-headset.flac
6266,53762,49138,MO-431,6621,7721,latest movies in theatres,general_quirky,audio-1501151467.flac
6267,53763,20901,MO-431,15416,18681,tweet rude salesperson,social_post,audio-1501150668.flac
6268,53764,43843,MO-431,5193,5904,what time is it in new york city right now,datetime_query,audio-1501150555-headset.flac
6269,53765,43844,MO-431,5193,5904,what time is it in new york city right now,datetime_query,audio-1501150555.flac
6270,53766,20900,MO-431,15416,18681,tweet rude salesperson,social_post,audio-1501150668-headset.flac
6271,53767,17815,MO-431,1455,1567,weather,query,audio-1501152453-headset.flac
6272,53768,27719,MO-431,17084,20714,how many new emails for this week,email_query,audio-1501152854.flac
6273,53769,47050,MO-431,6002,6988,go and make me a coffee,iot_coffee,audio-1501151521-headset.flac
6274,53770,47051,MO-431,6002,6988,go and make me a coffee,iot_coffee,audio-1501151521.flac
6275,53771,27718,MO-431,17084,20714,how many new emails for this week,email_query,audio-1501152854-headset.flac
6276,53772,20859,MO-431,15401,18660,open twitter send message,social_post,audio-1501152237.flac
6277,53773,17816,MO-431,1455,1567,weather,query,audio-1501152453.flac
6278,53774,20858,MO-431,15401,18660,open twitter send message,social_post,audio-1501152237-headset.flac
6279,53775,18197,MO-431,14658,17688,what is the exchange rate of euro and dollar,qa_currency,audio-1501151681.flac
6280,53776,18196,MO-431,14658,17688,what is the exchange rate of euro and dollar,qa_currency,audio-1501151681-headset.flac
6281,53777,170,MO-431,10027,11888,instructions to make a meal,cooking_recipe,audio-1501152401.flac
6282,53778,11423,MO-431,12824,15283,list all train times to ny,transport_query,audio-1501152468-headset.flac
6283,53779,11424,MO-431,12824,15283,list all train times to ny,transport_query,audio-1501152468.flac
6284,53780,58672,MO-431,8907,10510,mention event in calendar with others,calendar_set,audio-1501152145-headset.flac
6285,53781,6343,MO-431,11524,13752,please continue with the next podcast episode,play_podcasts,audio-1501152040-headset.flac
6286,53782,49413,MO-431,6706,7832,does artificial intelligence have consciousness,general_quirky,audio-1501150810-headset.flac
6287,53783,54659,MO-431,7842,9175,remind me that i have to go see hannah about our math project next tuesday at ten pm,calendar_set,audio-1501150684-headset.flac
6288,53784,11740,MO-431,12933,15420,tell me something about,qa_factoid,audio-1501150462.flac
6289,53785,11739,MO-431,12933,15420,tell me something about,qa_factoid,audio-1501150462-headset.flac
6290,53786,27575,MO-431,1703,1845,my vacuum cleaner should start between ten to eleven am everyday,iot_cleaning,audio-1501150748.flac
6291,53787,27486,MO-431,17001,20606,what's the latest email i have,email_query,audio-1501151708-headset.flac
6292,53788,583,MO-431,10131,12020,how long should i cook chicken for,cooking_recipe,audio-1501151886.flac
6293,53789,27487,MO-431,17001,20606,what's the latest email i have,email_query,audio-1501151708.flac
6294,53790,27574,MO-431,1703,1845,my vacuum cleaner should start between ten to eleven am everyday,iot_cleaning,audio-1501150748-headset.flac
6295,53791,43992,MO-431,5222,5939,tell me the latest news about donald trump,news_query,audio-1501151669.flac
6296,53792,32650,MO-431,2637,2922,open news,news_query,audio-1501150252-headset.flac
6297,53793,43991,MO-431,5222,5939,tell me the latest news about donald trump,news_query,audio-1501151669-headset.flac
6298,53794,6619,MO-431,11576,13826,tell me about the events near me,recommendation_events,audio-1501150319.flac
6299,53795,58530,MO-431,8872,10456,delete lunch with michael,calendar_remove,audio-1501151415.flac
6300,53796,58529,MO-431,8872,10456,delete lunch with michael,calendar_remove,audio-1501151415-headset.flac
6301,53797,6618,MO-431,11576,13826,tell me about the events near me,recommendation_events,audio-1501150319-headset.flac
6302,53798,49268,MO-431,6661,7776,it was a cool day,general_quirky,audio-1501152562-headset.flac
6303,53799,34958,MO-431,3125,3432,what's the latest on trump's travel ban,news_query,audio-1501151359.flac
6304,53800,23199,MO-431,15936,19306,add the new email to my contacts,email_addcontact,audio-1501151180-headset.flac
6305,53801,23200,MO-431,15936,19306,add the new email to my contacts,email_addcontact,audio-1501151180.flac
6306,53802,49269,MO-431,6661,7776,it was a cool day,general_quirky,audio-1501152562.flac
6307,53803,31234,MO-431,2326,2570,what is the forecast,weather_query,audio-1501150984-headset.flac
6308,53804,31235,MO-431,2326,2570,what is the forecast,weather_query,audio-1501150984.flac
6309,53805,1801,MO-431,10439,12418,what's on my list,lists_query,audio-1501152489-headset.flac
6310,53806,54660,MO-431,7842,9175,remind me that i have to go see hannah about our math project next tuesday at ten pm,calendar_set,audio-1501150684.flac
6311,53807,1802,MO-431,10439,12418,what's on my list,lists_query,audio-1501152489.flac
6312,53808,27589,MO-431,17038,20652,provide contact location,email_querycontact,audio-1501150698.flac
6313,53809,11781,MO-431,12936,15423,ten percentages of hundred,qa_maths,audio-1501152481-headset.flac
6314,53810,1834,MO-431,10440,12419,any special events on my list,lists_query,audio-1501151794-headset.flac
6315,53811,58613,MO-431,8892,10484,add new event named anna to calendar,calendar_set,audio-1501150673.flac
6316,53812,58612,MO-431,8892,10484,add new event named anna to calendar,calendar_set,audio-1501150673-headset.flac
6317,53813,13949,MO-431,1352,1452,please slow down volume of speaker,audio_volume_down,audio-1501152304-headset.flac
6318,53814,13950,MO-431,1352,1452,please slow down volume of speaker,audio_volume_down,audio-1501152304.flac
6319,53815,52719,MO-431,7368,8618,add all rrcg events in march to my calendar,calendar_set,audio-1501150493.flac
6320,53816,52718,MO-431,7368,8618,add all rrcg events in march to my calendar,calendar_set,audio-1501150493-headset.flac
6321,53817,58417,MO-431,8836,10406,add to calendar october first at two pm lunch with ann,calendar_set,audio-1501152091-headset.flac
6322,53818,58587,MO-431,8884,10472,set an alarm for next tuesdays meeting,alarm_set,audio-1501150423.flac
6323,53819,58586,MO-431,8884,10472,set an alarm for next tuesdays meeting,alarm_set,audio-1501150423-headset.flac
6324,53820,58418,MO-431,8836,10406,add to calendar october first at two pm lunch with ann,calendar_set,audio-1501152091.flac
6325,53821,58419,MO-431,8836,10406,add to calendar october first at two pm lunch with ann,calendar_set,audio-1501152636-headset.flac
6326,53822,58420,MO-431,8836,10406,add to calendar october first at two pm lunch with ann,calendar_set,audio-1501152636.flac
6327,53823,6659,MO-431,11578,13828,find events near by,recommendation_events,audio-1501152498.flac
6328,53824,6658,MO-431,11578,13828,find events near by,recommendation_events,audio-1501152498-headset.flac
6329,53825,582,MO-431,10131,12020,how long should i cook chicken for,cooking_recipe,audio-1501151886-headset.flac
6330,53826,24674,MO-431,16276,19715,do i have new emails,email_query,audio-1501152746.flac
6331,53827,24673,MO-431,16276,19715,do i have new emails,email_query,audio-1501152746-headset.flac
6332,53828,52578,MO-431,7344,8591,erase all calendar events,calendar_remove,audio-1501150780-headset.flac
6333,53829,52579,MO-431,7344,8591,erase all calendar events,calendar_remove,audio-1501150780.flac
6334,53830,27588,MO-431,17038,20652,provide contact location,email_querycontact,audio-1501150698-headset.flac
6335,53831,7014,MO-431,11681,13942,please show me marathon nearby me,recommendation_events,audio-1501151375.flac
6336,53832,35541,MO-431,3250,3570,i want to order some takeaway food,takeaway_order,audio-1501152824-headset.flac
6337,53833,49134,MO-431,6620,7720,new policies,news_query,audio-1501151296.flac
6338,53834,57747,MO-431,8637,10124,can you take off the next event on my calendar,calendar_remove,audio-1501150170.flac
6339,53835,58997,MO-431,8992,10648,show meetings,calendar_set,audio-1501150826.flac
6340,53836,58996,MO-431,8992,10648,show meetings,calendar_set,audio-1501150826-headset.flac
6341,53837,7477,MO-431,11815,14078,where can i shop as a local tourist,recommendation_locations,audio-1501152461.flac
6342,53838,3897,MO-431,10938,12999,please add sugar to my grocery list,lists_createoradd,audio-1501152374-headset.flac
6343,53839,3898,MO-431,10938,12999,please add sugar to my grocery list,lists_createoradd,audio-1501152374.flac
6344,53840,7476,MO-431,11815,14078,where can i shop as a local tourist,recommendation_locations,audio-1501152461-headset.flac
6345,53841,39846,MO-431,4256,4742,read me the most updated news on bbc,news_query,audio-1501150720.flac
6346,53842,39845,MO-431,4256,4742,read me the most updated news on bbc,news_query,audio-1501150720-headset.flac
6347,53843,54281,MO-431,7758,9074,when is my next event,calendar_query,audio-1501152108-headset.flac
6348,53844,54282,MO-431,7758,9074,when is my next event,calendar_query,audio-1501152108.flac
6349,53845,21192,MO-431,155,137,set brightness to fifty percent,iot_hue_lightchange,audio-1501151816.flac
6350,53846,38093,MO-431,3850,4262,what is latest on the recent events happening right now,news_query,audio-1501152704.flac
6351,53847,21191,MO-431,155,137,set brightness to fifty percent,iot_hue_lightchange,audio-1501151816-headset.flac
6352,53848,38092,MO-431,3850,4262,what is latest on the recent events happening right now,news_query,audio-1501152704-headset.flac
6353,53849,20478,MO-431,15303,18539,tell me what's new,social_query,audio-1501150806-headset.flac
6354,53850,20479,MO-431,15303,18539,tell me what's new,social_query,audio-1501150806.flac
6355,53851,7374,MO-431,11786,14049,training day,recommendation_movies,audio-1501152800.flac
6356,53852,7373,MO-431,11786,14049,training day,recommendation_movies,audio-1501152800-headset.flac
6357,53853,37356,MO-431,3648,4019,what's the weather like in toronto,weather_query,audio-1501151193-headset.flac
6358,53854,37357,MO-431,3648,4019,what's the weather like in toronto,weather_query,audio-1501151193.flac
6359,53855,57746,MO-431,8637,10124,can you take off the next event on my calendar,calendar_remove,audio-1501150170-headset.flac
6360,53856,3911,MO-431,10942,13005,what is on my rap playlist,lists_query,audio-1501151434-headset.flac
6361,53857,61688,MO-431,968,1019,show me recent news on particular subject,news_query,audio-1501152406-headset.flac
6362,53858,21244,MO-431,1551,1677,turn on wemo,iot_wemo_on,audio-1501150620-headset.flac
6363,53859,50001,MO-431,6774,7933,set an event for friday,calendar_set,audio-1501151882-headset.flac
6364,53860,22603,MO-431,15788,19139,do i have any new emails,email_query,audio-1501150297-headset.flac
6365,53861,59037,MO-431,9,7,make the lighting bit more warm here,iot_hue_lightchange,audio-1501151934.flac
6366,53862,59036,MO-431,9,7,make the lighting bit more warm here,iot_hue_lightchange,audio-1501151934-headset.flac
6367,53863,20388,MO-431,15276,18508,post a new status on facebook saying that i am enjoying the nice weather,social_post,audio-1501152862.flac
6368,53864,11045,MO-431,12705,15115,open train ticket app,transport_ticket,audio-1501150848-headset.flac
6369,53865,52908,MO-431,7416,8671,repeat reminder for my appointments for christmas,calendar_set,audio-1501151446.flac
6370,53866,52907,MO-431,7416,8671,repeat reminder for my appointments for christmas,calendar_set,audio-1501151446-headset.flac
6371,53867,11046,MO-431,12705,15115,open train ticket app,transport_ticket,audio-1501150848.flac
6372,53868,26931,MO-431,16854,20423,jane doe,email_query,audio-1501152204-headset.flac
6373,53869,39408,MO-431,4141,4614,hey siri tell my today's top news,news_query,audio-1501150962-headset.flac
6374,53870,26932,MO-431,16854,20423,jane doe,email_query,audio-1501152204.flac
6375,53871,39409,MO-431,4141,4614,hey siri tell my today's top news,news_query,audio-1501150962.flac
6376,53872,47389,MO-431,6094,7108,should i keep my windows open tonight,weather_query,audio-1501151492.flac
6377,53873,47388,MO-431,6094,7108,should i keep my windows open tonight,weather_query,audio-1501151492-headset.flac
6378,53874,57681,MO-431,8624,10106,remind me about my meeting this afternoon please,calendar_set,audio-1501152623.flac
6379,53875,7587,MO-431,11850,14114,what are the showtimes for logan at the nearby theatre,recommendation_movies,audio-1501150604.flac
6380,53876,7586,MO-431,11850,14114,what are the showtimes for logan at the nearby theatre,recommendation_movies,audio-1501150604-headset.flac
6381,53877,42172,MO-431,4777,5385,shuffle the songs in the music library,music_settings,audio-1501152036.flac
6382,53878,42171,MO-431,4777,5385,shuffle the songs in the music library,music_settings,audio-1501152036-headset.flac
6383,53879,21245,MO-431,1551,1677,turn on wemo,iot_wemo_on,audio-1501150620.flac
6384,53880,61689,MO-431,968,1019,show me recent news on particular subject,news_query,audio-1501152406.flac
6385,53881,3912,MO-431,10942,13005,what is on my rap playlist,lists_query,audio-1501151434.flac
6386,53882,61196,MO-431,957,1007,i want the alarm set for six,alarm_set,audio-1501151665-headset.flac
6387,53883,36816,MO-431,3543,3900,i want the light to be a little more red ish,iot_hue_lightchange,audio-1501151625.flac
6388,53884,21124,MO-431,1549,1675,will it rain this week,query,audio-1501151963-headset.flac
6389,53885,6273,MO-431,11497,13721,play rooster teeth pod cast,play_podcasts,audio-1501151531-headset.flac
6390,53886,6274,MO-431,11497,13721,play rooster teeth pod cast,play_podcasts,audio-1501151531.flac
6391,53887,58804,MO-431,894,940,turn off the alarm for tomorrow morning,alarm_remove,audio-1501150482.flac
6392,53888,58803,MO-431,894,940,turn off the alarm for tomorrow morning,alarm_remove,audio-1501150482-headset.flac
6393,53889,45260,MO-431,5558,6397,today feels like hard rock,play_music,audio-1501152195.flac
6394,53890,45259,MO-431,5558,6397,today feels like hard rock,play_music,audio-1501152195-headset.flac
6395,53891,52811,MO-431,7393,8646,what on my calendar,calendar_query,audio-1501152572.flac
6396,53892,52810,MO-431,7393,8646,what on my calendar,calendar_query,audio-1501152572-headset.flac
6397,53893,9687,MO-431,12343,14679,check time of ten thousand eight hundred and eighty seven train from luni station on tuesday,transport_query,audio-1501150880-headset.flac
6398,53894,31299,MO-431,2334,2579,add an alarm for tomorrow morning at six hundred am,alarm_set,audio-1501151909.flac
6399,53895,31298,MO-431,2334,2579,add an alarm for tomorrow morning at six hundred am,alarm_set,audio-1501151909-headset.flac
6400,53896,3099,MO-431,10712,12746,create a new list,lists_createoradd,audio-1501150917-headset.flac
6401,53897,3100,MO-431,10712,12746,create a new list,lists_createoradd,audio-1501150917.flac
6402,53898,35193,MO-431,317,290,do not speak today,audio_volume_mute,audio-1501150817-headset.flac
6403,53899,58160,MO-431,8760,10298,what about this event,calendar_query,audio-1501152344-headset.flac
6404,53900,13848,MO-431,13492,16115,please tell me how long do you think trump will last,general_quirky,audio-1501151549-headset.flac
6405,53901,58161,MO-431,8760,10298,what about this event,calendar_query,audio-1501152344.flac
6406,53902,13849,MO-431,13492,16115,please tell me how long do you think trump will last,general_quirky,audio-1501151549.flac
6407,53903,35542,MO-431,3250,3570,i want to order some takeaway food,takeaway_order,audio-1501152824.flac
6408,53904,49133,MO-431,6620,7720,new policies,news_query,audio-1501151296-headset.flac
6409,53905,21125,MO-431,1549,1675,will it rain this week,query,audio-1501151963.flac
6410,53906,17553,MO-431,145,128,i like jazz,music_likeness,audio-1501152829.flac
6411,53907,17552,MO-431,145,128,i like jazz,music_likeness,audio-1501152829-headset.flac
6412,53908,203,MO-431,10036,11900,how to cook yellow rice,cooking_recipe,audio-1501151310-headset.flac
6413,53909,36815,MO-431,3543,3900,i want the light to be a little more red ish,iot_hue_lightchange,audio-1501151625-headset.flac
6414,53910,14417,MO-431,13644,16330,can you watch a movie on netflix with me,general_quirky,audio-1501151559.flac
6415,53911,14416,MO-431,13644,16330,can you watch a movie on netflix with me,general_quirky,audio-1501151559-headset.flac
6416,53912,58913,MO-431,8967,10600,remind me two days before my wife birthday,calendar_set,audio-1501151525.flac
6417,53913,58912,MO-431,8967,10600,remind me two days before my wife birthday,calendar_set,audio-1501151525-headset.flac
6418,53914,41455,MO-431,4610,5169,what time is it in the central timezone,datetime_query,audio-1501152850-headset.flac
6419,53915,41456,MO-431,4610,5169,what time is it in the central timezone,datetime_query,audio-1501152850.flac
6420,53916,61197,MO-431,957,1007,i want the alarm set for six,alarm_set,audio-1501151665.flac
6421,53917,31358,MO-431,2346,2592,what is the current temperature in miami,weather_query,audio-1501150435.flac
6422,53918,27901,MO-431,17144,20798,hey check email,email_query,audio-1501152439.flac
6423,53919,21296,MO-431,15523,18816,call the customer cell through phones for direct response,social_post,audio-1501150364-headset.flac
6424,53920,46829,MO-431,5959,6935,i want you to mute,audio_volume_mute,audio-1501152796-headset.flac
6425,53921,27899,MO-431,17144,20798,hey check email,email_query,audio-1501150238.flac
6426,53922,46830,MO-431,5959,6935,i want you to mute,audio_volume_mute,audio-1501152796.flac
6427,53923,38088,MO-431,385,366,what's sensational in time of india,news_query,audio-1501151339.flac
6428,53924,27898,MO-431,17144,20798,hey check email,email_query,audio-1501150238-headset.flac
6429,53925,38087,MO-431,385,366,what's sensational in time of india,news_query,audio-1501151339-headset.flac
6430,53926,45304,MO-431,5577,6426,i will require full cover jacket if it is too stormy in evening,weather_query,audio-1501150404.flac
6431,53927,45303,MO-431,5577,6426,i will require full cover jacket if it is too stormy in evening,weather_query,audio-1501150404-headset.flac
6432,53928,31357,MO-431,2346,2592,what is the current temperature in miami,weather_query,audio-1501150435-headset.flac
6433,53929,35194,MO-431,317,290,do not speak today,audio_volume_mute,audio-1501150817.flac
6434,53930,204,MO-431,10036,11900,how to cook yellow rice,cooking_recipe,audio-1501151310.flac
6435,53931,27900,MO-431,17144,20798,hey check email,email_query,audio-1501152439-headset.flac
6436,53932,20387,MO-431,15276,18508,post a new status on facebook saying that i am enjoying the nice weather,social_post,audio-1501152862-headset.flac
6437,53933,35176,MO-431,3163,3471,what alarms have i set for tomorrow,alarm_query,audio-1501151830-headset.flac
6438,53934,16206,MO-431,14120,16953,what is the meaning of the word home,qa_definition,audio-1501152819-headset.flac
6439,53935,2184,MO-431,10492,12481,what's on my grocery list,lists_query,audio-1501151660.flac
6440,53936,15330,MO-431,13906,16676,what does flabbergasted mean,qa_definition,audio-1501150651-headset.flac
6441,53937,25628,MO-431,1651,1794,can you give me the latest sports news,news_query,audio-1501151620.flac
6442,53938,2183,MO-431,10492,12481,what's on my grocery list,lists_query,audio-1501151660-headset.flac
6443,53939,56645,MO-431,8358,9783,remind me about this,calendar_set,audio-1501150715-headset.flac
6444,53940,56646,MO-431,8358,9783,remind me about this,calendar_set,audio-1501150715.flac
6445,53941,47831,MO-431,6229,7260,i had a bad day,general_quirky,audio-1501151545-headset.flac
6446,53942,31612,MO-431,240,217,will it rain today,weather_query,audio-1501152233-headset.flac
6447,53943,459,MO-431,10100,11983,do you know recipe for risotto,cooking_recipe,audio-1501150397-headset.flac
6448,53944,47832,MO-431,6229,7260,i had a bad day,general_quirky,audio-1501151545.flac
6449,53945,16458,MO-431,14192,17059,how high is the quality of this stone,general_quirky,audio-1501150821-headset.flac
6450,53946,16459,MO-431,14192,17059,how high is the quality of this stone,general_quirky,audio-1501150821.flac
6451,53947,53785,MO-431,7624,8918,remind me to pay the electricity bill on this weekend at nine am,calendar_set,audio-1501152291-headset.flac
6452,53948,53786,MO-431,7624,8918,remind me to pay the electricity bill on this weekend at nine am,calendar_set,audio-1501152291.flac
6453,53949,44752,MO-431,5420,6214,please turn on wemo socket,iot_wemo_on,audio-1501150373-headset.flac
6454,53950,33086,MO-431,2732,3029,please start me some coffee,iot_coffee,audio-1501152362.flac
6455,53951,460,MO-431,10100,11983,do you know recipe for risotto,cooking_recipe,audio-1501150397.flac
6456,53952,44753,MO-431,5420,6214,please turn on wemo socket,iot_wemo_on,audio-1501150373.flac
6457,53953,820,MO-431,10209,12125,pleasant,cooking_recipe,audio-1501151687-headset.flac
6458,53954,55728,MO-431,8116,9488,during the timeframe of february one and march sixteen what meetings occurred,calendar_query,audio-1501152313.flac
6459,53955,3498,MO-431,10821,12868,is there anything on my list today,lists_query,audio-1501151948-headset.flac
6460,53956,42809,MO-431,4934,5589,what time is my domino's order expected to arrive,takeaway_query,audio-1501151326.flac
6461,53957,12624,MO-431,13146,15678,show me a funny video on youtube,general_quirky,audio-1501150258-headset.flac
6462,53958,15365,MO-431,13916,16689,how far does my dollar go in japan,qa_factoid,audio-1501151732-headset.flac
6463,53959,42808,MO-431,4934,5589,what time is my domino's order expected to arrive,takeaway_query,audio-1501151326-headset.flac
6464,53960,53639,MO-431,758,795,turn on the wemo plug socket to plug in my dongle,iot_wemo_on,audio-1501150899-headset.flac
6465,53961,25878,MO-431,16579,20072,i added a new email address for joe yesterday will you find it please,email_query,audio-1501151927.flac
6466,53962,55727,MO-431,8116,9488,during the timeframe of february one and march sixteen what meetings occurred,calendar_query,audio-1501152313-headset.flac
6467,53963,821,MO-431,10209,12125,pleasant,cooking_recipe,audio-1501151687.flac
6468,53964,56607,MO-431,8347,9768,what is going on on december fourth,calendar_query,audio-1501150937.flac
6469,53965,31613,MO-431,240,217,will it rain today,weather_query,audio-1501152233.flac
6470,53966,8877,MO-431,12162,14461,can you book a train ticket,transport_ticket,audio-1501152150.flac
6471,53967,25877,MO-431,16579,20072,i added a new email address for joe yesterday will you find it please,email_query,audio-1501151927-headset.flac
6472,53968,53764,MO-431,7613,8905,what's was the upcoming event,calendar_query,audio-1501152015-headset.flac
6473,53969,53765,MO-431,7613,8905,what's was the upcoming event,calendar_query,audio-1501152015.flac
6474,53970,8876,MO-431,12162,14461,can you book a train ticket,transport_ticket,audio-1501152150-headset.flac
6475,53971,56606,MO-431,8347,9768,what is going on on december fourth,calendar_query,audio-1501150937-headset.flac
6476,53972,39561,MO-431,4183,4662,current time new york,datetime_query,audio-1501152552.flac
6477,53973,45855,MO-431,5714,6619,color change of lights,iot_hue_lightchange,audio-1501151999-headset.flac
6478,53974,45856,MO-431,5714,6619,color change of lights,iot_hue_lightchange,audio-1501151999.flac
6479,53975,19430,MO-431,1504,1621,it's eight at night in france what time is it in new york,datetime_convert,audio-1501151213-headset.flac
6480,53976,9832,MO-431,12382,14726,make a taxi booking in uber,transport_taxi,audio-1501150596-headset.flac
6481,53977,42665,MO-431,49,38,tell me the time in g. m. t. plus five,datetime_convert,audio-1501150201.flac
6482,53978,42664,MO-431,49,38,tell me the time in g. m. t. plus five,datetime_convert,audio-1501150201-headset.flac
6483,53979,28541,MO-431,18,14,turn the lights off in the bedroom,iot_hue_lightoff,audio-1501150457.flac
6484,53980,33085,MO-431,2732,3029,please start me some coffee,iot_coffee,audio-1501152362-headset.flac
6485,53981,21760,MO-431,15657,18978,ask amazon dot com customer service when i can expect my refund using twitter,social_post,audio-1501152591.flac
6486,53982,32376,MO-431,258,231,i can't hear you,audio_volume_up,audio-1501150979-headset.flac
6487,53983,19431,MO-431,1504,1621,it's eight at night in france what time is it in new york,datetime_convert,audio-1501151213.flac
6488,53984,15873,MO-431,1404,1513,can i please have the weather for tomorrow here in costa mesa,weather_query,audio-1501151388-headset.flac
6489,53985,44786,MO-431,5434,6229,remove seven am alarm,alarm_remove,audio-1501150661-headset.flac
6490,53986,2865,MO-431,10661,12683,generate a new inventory,lists_createoradd,audio-1501152002.flac
6491,53987,30898,MO-431,2248,2487,has the weather changed for wednesday at all,weather_query,audio-1501152396.flac
6492,53988,21759,MO-431,15657,18978,ask amazon dot com customer service when i can expect my refund using twitter,social_post,audio-1501152591-headset.flac
6493,53989,44787,MO-431,5434,6229,remove seven am alarm,alarm_remove,audio-1501150661.flac
6494,53990,53593,MO-431,7567,8851,birthday,calendar_set,audio-1501152366.flac
6495,53991,28540,MO-431,18,14,turn the lights off in the bedroom,iot_hue_lightoff,audio-1501150457-headset.flac
6496,53992,32377,MO-431,258,231,i can't hear you,audio_volume_up,audio-1501150979.flac
6497,53993,15177,MO-431,13868,16626,tell me about mount rushmore,qa_factoid,audio-1501151858-headset.flac
6498,53994,38214,MO-431,3884,4313,list current set alarms,alarm_query,audio-1501150448-headset.flac
6499,53995,42731,MO-431,4919,5563,play latest songs for me from the net,play_music,audio-1501151269.flac
6500,53996,42730,MO-431,4919,5563,play latest songs for me from the net,play_music,audio-1501151269-headset.flac
6501,53997,16522,MO-431,14208,17082,what city was elvis born,qa_factoid,audio-1501150508-headset.flac
6502,53998,16523,MO-431,14208,17082,what city was elvis born,qa_factoid,audio-1501150508.flac
6503,53999,48383,MO-431,6408,7451,politics,general_quirky,audio-1501150418-headset.flac
6504,54000,48384,MO-431,6408,7451,politics,general_quirky,audio-1501150418.flac
6505,54001,4689,MO-431,11158,13294,make me a new checklist,lists_createoradd,audio-1501152075.flac
6506,54002,4688,MO-431,11158,13294,make me a new checklist,lists_createoradd,audio-1501152075-headset.flac
6507,54003,2278,MO-431,10512,12508,list everything left on my query,lists_query,audio-1501151703-headset.flac
6508,54004,16546,MO-431,14215,17090,what's three plus three hundred and fifty five,qa_maths,audio-1501151174-headset.flac
6509,54005,38215,MO-431,3884,4313,list current set alarms,alarm_query,audio-1501150448.flac
6510,54006,2279,MO-431,10512,12508,list everything left on my query,lists_query,audio-1501151703.flac
6511,54007,15874,MO-431,1404,1513,can i please have the weather for tomorrow here in costa mesa,weather_query,audio-1501151388.flac
